duelist_id,duelist_name,card_id,deck,sa_pow,bcd,sa_tec
12,"Bandit Keith",690,0,0,0,36
12,"Bandit Keith",695,0,0,0,32
13,"Shadi",5,0,10,12,10
13,"Shadi",8,0,12,12,12
13,"Shadi",16,32,0,0,0
13,"Shadi",20,0,8,8,6
13,"Shadi",29,0,10,12,12
13,"Shadi",45,0,10,12,12
13,"Shadi",48,0,10,12,12
13,"Shadi",50,20,10,12,12
13,"Shadi",51,1,0,0,0
13,"Shadi",60,1,0,0,0
13,"Shadi",70,1,54,0,0
13,"Shadi",71,1,54,0,0
13,"Shadi",76,1,0,0,0
13,"Shadi",77,1,24,0,0
13,"Shadi",96,0,10,12,12
13,"Shadi",97,0,10,12,12
13,"Shadi",98,0,10,12,12
13,"Shadi",101,0,10,12,12
13,"Shadi",104,32,0,0,0
13,"Shadi",105,32,0,0,0
13,"Shadi",107,0,12,12,12
13,"Shadi",108,0,12,12,12
13,"Shadi",122,20,12,12,12
13,"Shadi",129,0,12,12,12
13,"Shadi",130,45,0,0,0
13,"Shadi",134,0,12,12,12
13,"Shadi",135,20,12,12,12
13,"Shadi",137,45,0,0,0
13,"Shadi",139,0,12,12,12
13,"Shadi",140,1,32,0,0
13,"Shadi",144,0,12,12,12
13,"Shadi",145,0,12,12,12
13,"Shadi",147,0,12,12,12
13,"Shadi",148,0,12,12,12
13,"Shadi",152,64,42,44,32
13,"Shadi",154,20,12,12,12
13,"Shadi",156,0,12,12,12
13,"Shadi",157,0,12,12,12
13,"Shadi",158,0,12,12,12
13,"Shadi",159,0,12,12,12
13,"Shadi",160,0,12,12,12
13,"Shadi",161,0,12,12,12
13,"Shadi",173,0,12,12,12
13,"Shadi",174,32,0,0,0
13,"Shadi",176,0,12,12,12
13,"Shadi",177,1,24,24,24
13,"Shadi",179,0,12,12,12
13,"Shadi",182,20,12,12,12
13,"Shadi",183,0,12,12,12
13,"Shadi",184,0,12,12,12
13,"Shadi",185,32,0,0,0
13,"Shadi",187,0,12,12,12
13,"Shadi",189,0,12,12,12
13,"Shadi",191,20,12,12,12
13,"Shadi",193,1,24,0,0
13,"Shadi",195,0,12,12,12
13,"Shadi",196,1,24,0,0
13,"Shadi",197,32,0,0,0
13,"Shadi",198,0,12,12,12
13,"Shadi",199,1,20,20,20
13,"Shadi",200,0,12,12,12
13,"Shadi",202,40,0,0,0
13,"Shadi",203,0,12,12,12
13,"Shadi",205,1,20,20,20
13,"Shadi",206,1,32,44,30
13,"Shadi",207,32,0,0,0
13,"Shadi",208,0,12,12,12
13,"Shadi",209,0,12,12,12
13,"Shadi",210,32,0,0,0
13,"Shadi",211,0,12,12,12
13,"Shadi",212,0,12,12,12
13,"Shadi",214,20,12,12,12
13,"Shadi",218,0,12,12,12
13,"Shadi",222,0,12,12,12
13,"Shadi",224,0,12,12,12
13,"Shadi",227,16,32,44,30
13,"Shadi",229,0,12,12,12
13,"Shadi",230,1,24,0,0
13,"Shadi",232,0,12,12,12
13,"Shadi",237,40,0,0,0
13,"Shadi",239,0,12,12,12
13,"Shadi",240,0,12,12,12
13,"Shadi",242,20,12,12,12
13,"Shadi",243,1,32,44,30
13,"Shadi",245,20,12,12,12
13,"Shadi",247,1,20,22,20
13,"Shadi",249,1,0,0,0
13,"Shadi",251,1,24,0,0
13,"Shadi",254,0,12,12,12
13,"Shadi",258,1,24,0,0
13,"Shadi",261,0,12,12,12
13,"Shadi",265,1,32,44,32
13,"Shadi",266,0,12,12,12
13,"Shadi",267,0,12,12,12
13,"Shadi",268,20,12,12,12
13,"Shadi",270,1,20,28,20
13,"Shadi",271,0,12,12,12
13,"Shadi",277,0,12,12,12
13,"Shadi",285,16,32,44,32
13,"Shadi",289,16,20,20,20
13,"Shadi",292,4,32,44,32
13,"Shadi",300,0,12,12,12
13,"Shadi",308,0,0,20,24
13,"Shadi",309,36,0,0,24
13,"Shadi",320,36,0,0,0
13,"Shadi",324,0,0,0,24
13,"Shadi",328,0,0,20,24
13,"Shadi",334,48,28,44,36
13,"Shadi",337,0,0,0,36
13,"Shadi",340,36,0,0,0
13,"Shadi",353,1,0,0,0
13,"Shadi",361,1,0,0,0
13,"Shadi",381,1,0,0,0
13,"Shadi",393,1,20,20,20
13,"Shadi",398,1,20,22,20
13,"Shadi",410,32,0,0,0
13,"Shadi",420,20,12,12,12
13,"Shadi",421,0,12,12,12
13,"Shadi",422,32,0,0,0
13,"Shadi",430,1,0,0,0
13,"Shadi",431,1,0,0,0
13,"Shadi",432,1,20,22,20
13,"Shadi",435,1,0,0,0
13,"Shadi",436,100,20,22,20
13,"Shadi",440,1,0,0,0
13,"Shadi",444,132,20,22,20
13,"Shadi",445,1,0,0,0
13,"Shadi",446,1,20,22,20
13,"Shadi",447,1,0,0,0
13,"Shadi",448,1,0,0,0
13,"Shadi",450,1,0,0,0
13,"Shadi",451,1,32,44,30
13,"Shadi",452,16,32,44,30
13,"Shadi",474,1,0,0,0
13,"Shadi",475,1,20,22,20
13,"Shadi",476,0,12,12,12
13,"Shadi",484,10,20,22,20
13,"Shadi",485,40,0,0,0
13,"Shadi",486,30,0,0,0
13,"Shadi",488,32,0,0,0
13,"Shadi",490,0,12,12,12
13,"Shadi",492,20,12,12,12
13,"Shadi",497,1,0,0,0
13,"Shadi",501,40,0,0,0
13,"Shadi",503,1,32,44,30
13,"Shadi",506,0,12,12,12
13,"Shadi",507,1,0,0,0
13,"Shadi",510,0,12,12,12
13,"Shadi",516,32,0,0,0
13,"Shadi",524,132,20,22,20
13,"Shadi",534,0,12,12,12
13,"Shadi",536,4,32,44,30
13,"Shadi",540,0,12,12,12
13,"Shadi",541,40,0,0,0
13,"Shadi",543,1,0,0,0
13,"Shadi",544,0,12,12,12
13,"Shadi",546,1,0,0,0
13,"Shadi",549,64,32,44,30
13,"Shadi",550,1,0,0,0
13,"Shadi",556,0,12,12,12
13,"Shadi",558,20,0,0,0
13,"Shadi",563,40,0,0,0
13,"Shadi",566,1,0,0,0
13,"Shadi",569,1,20,22,20
13,"Shadi",579,30,0,0,0
13,"Shadi",583,1,0,0,0
13,"Shadi",589,32,0,0,0
13,"Shadi",590,1,20,22,20
13,"Shadi",591,0,12,12,12
13,"Shadi",598,30,0,0,0
13,"Shadi",599,1,0,0,0
13,"Shadi",602,30,32,44,30
13,"Shadi",604,0,12,12,12
13,"Shadi",605,1,20,22,20
13,"Shadi",606,1,32,44,30
13,"Shadi",609,0,12,12,12
13,"Shadi",611,30,0,0,0
13,"Shadi",615,1,0,0,0
13,"Shadi",624,1,0,0,0
13,"Shadi",625,1,0,0,0
13,"Shadi",626,1,0,0,0
13,"Shadi",628,40,0,0,0
13,"Shadi",630,1,0,0,0
13,"Shadi",634,1,0,0,0
13,"Shadi",644,30,0,0,0
13,"Shadi",646,1,0,0,0
13,"Shadi",647,1,0,0,0
13,"Shadi",655,32,0,0,0
13,"Shadi",664,0,0,0,40
13,"Shadi",682,0,0,20,24
13,"Shadi",683,0,0,0,24
13,"Shadi",687,0,0,0,24
13,"Shadi",690,0,0,0,24
13,"Shadi",693,0,0,0,24
14,"Yami Bakura",2,32,50,0,0
14,"Yami Bakura",14,24,0,0,0
14,"Yami Bakura",16,1,46,48,40
14,"Yami Bakura",20,0,10,6,6
14,"Yami Bakura",32,12,0,0,0
14,"Yami Bakura",34,1,48,40,0
14,"Yami Bakura",42,1,0,0,0
14,"Yami Bakura",44,1,50,0,0
14,"Yami Bakura",78,16,0,0,0
14,"Yami Bakura",81,12,0,0,0
14,"Yami Bakura",83,24,0,0,0
14,"Yami Bakura",86,24,0,0,0
14,"Yami Bakura",87,32,0,0,0
14,"Yami Bakura",89,32,0,0,0
14,"Yami Bakura",91,16,0,0,0
14,"Yami Bakura",93,16,0,0,0
14,"Yami Bakura",94,32,0,0,0
14,"Yami Bakura",104,1,46,48,40
14,"Yami Bakura",106,48,0,0,0
14,"Yami Bakura",109,1,48,44,0
14,"Yami Bakura",111,72,0,0,0
14,"Yami Bakura",114,1,46,48,40
14,"Yami Bakura",115,1,46,40,0
14,"Yami Bakura",124,24,0,0,0
14,"Yami Bakura",126,4,0,0,0
14,"Yami Bakura",127,16,0,0,0
14,"Yami Bakura",128,48,10,10,6
14,"Yami Bakura",129,1,46,48,40
14,"Yami Bakura",130,1,46,48,40
14,"Yami Bakura",131,32,0,0,0
14,"Yami Bakura",134,1,46,48,40
14,"Yami Bakura",142,1,46,48,40
14,"Yami Bakura",143,1,46,48,40
14,"Yami Bakura",144,1,46,48,40
14,"Yami Bakura",145,1,46,48,40
14,"Yami Bakura",150,24,0,0,0
14,"Yami Bakura",170,32,50,0,0
14,"Yami Bakura",174,1,46,48,40
14,"Yami Bakura",179,1,46,48,40
14,"Yami Bakura",183,1,46,48,40
14,"Yami Bakura",184,1,46,48,40
14,"Yami Bakura",190,1,46,48,40
14,"Yami Bakura",192,1,46,48,40
14,"Yami Bakura",198,1,46,48,40
14,"Yami Bakura",204,24,0,0,0
14,"Yami Bakura",208,1,46,48,40
14,"Yami Bakura",213,32,0,0,0
14,"Yami Bakura",216,1,10,10,6
14,"Yami Bakura",220,1,48,40,0
14,"Yami Bakura",229,1,46,48,40
14,"Yami Bakura",253,1,46,48,40
14,"Yami Bakura",259,1,46,44,0
14,"Yami Bakura",260,1,46,48,40
14,"Yami Bakura",264,1,46,48,40
14,"Yami Bakura",268,1,46,48,40
14,"Yami Bakura",276,1,46,48,40
14,"Yami Bakura",284,1,0,0,0
14,"Yami Bakura",287,0,10,10,6
14,"Yami Bakura",311,32,0,32,36
14,"Yami Bakura",312,0,0,0,36
14,"Yami Bakura",323,32,0,32,40
14,"Yami Bakura",334,0,58,64,64
14,"Yami Bakura",335,16,0,0,0
14,"Yami Bakura",336,32,0,0,0
14,"Yami Bakura",341,32,0,0,0
14,"Yami Bakura",349,80,0,0,0
14,"Yami Bakura",350,0,0,32,40
14,"Yami Bakura",351,12,0,0,0
14,"Yami Bakura",352,12,0,0,0
14,"Yami Bakura",362,32,0,0,0
14,"Yami Bakura",363,1,0,0,0
14,"Yami Bakura",366,32,0,0,0
14,"Yami Bakura",368,16,0,0,0
14,"Yami Bakura",377,16,0,0,0
14,"Yami Bakura",379,16,0,0,0
14,"Yami Bakura",387,1,46,48,40
14,"Yami Bakura",395,1,46,48,40
14,"Yami Bakura",396,32,0,0,0
14,"Yami Bakura",404,24,0,0,0
14,"Yami Bakura",405,24,0,0,0
14,"Yami Bakura",413,16,0,0,0
14,"Yami Bakura",425,24,0,0,0
14,"Yami Bakura",428,1,0,0,0
14,"Yami Bakura",429,1,0,0,0
14,"Yami Bakura",433,1,10,10,6
14,"Yami Bakura",448,16,0,0,0
14,"Yami Bakura",460,16,0,0,0
14,"Yami Bakura",462,12,0,0,0
14,"Yami Bakura",468,16,0,0,0
14,"Yami Bakura",486,1,46,48,40
14,"Yami Bakura",487,16,0,0,0
14,"Yami Bakura",491,16,0,0,0
14,"Yami Bakura",492,1,46,48,40
14,"Yami Bakura",493,64,0,0,0
14,"Yami Bakura",495,8,0,0,0
14,"Yami Bakura",498,16,0,0,0
14,"Yami Bakura",507,12,0,0,0
14,"Yami Bakura",508,16,0,0,0
14,"Yami Bakura",517,16,0,0,0
14,"Yami Bakura",519,24,0,0,0
14,"Yami Bakura",523,16,0,0,0
14,"Yami Bakura",525,48,0,0,0
14,"Yami Bakura",530,1,0,0,0
14,"Yami Bakura",532,32,0,0,0
14,"Yami Bakura",540,1,46,48,40
14,"Yami Bakura",542,32,0,0,0
14,"Yami Bakura",551,32,0,0,0
14,"Yami Bakura",557,16,0,0,0
14,"Yami Bakura",574,1,0,0,0
14,"Yami Bakura",578,1,10,10,6
14,"Yami Bakura",584,1,48,44,0
14,"Yami Bakura",587,0,10,10,6
14,"Yami Bakura",592,1,0,0,0
14,"Yami Bakura",593,16,0,0,0
14,"Yami Bakura",596,16,0,0,0
14,"Yami Bakura",601,1,48,44,0
14,"Yami Bakura",608,1,48,44,0
14,"Yami Bakura",612,1,46,48,40
14,"Yami Bakura",614,32,0,0,0
14,"Yami Bakura",616,1,0,0,0
14,"Yami Bakura",621,32,0,0,0
14,"Yami Bakura",622,48,0,0,0
14,"Yami Bakura",624,32,0,0,0
14,"Yami Bakura",628,1,0,0,0
14,"Yami Bakura",630,0,10,10,6
14,"Yami Bakura",631,32,0,0,0
14,"Yami Bakura",632,24,0,0,0
14,"Yami Bakura",633,48,0,0,0
14,"Yami Bakura",636,16,0,0,0
14,"Yami Bakura",639,16,0,0,0
14,"Yami Bakura",641,32,0,0,0
14,"Yami Bakura",648,24,0,0,0
14,"Yami Bakura",653,0,0,0,32
14,"Yami Bakura",661,0,0,0,2
14,"Yami Bakura",665,0,0,0,32
14,"Yami Bakura",666,0,0,0,74
14,"Yami Bakura",668,0,0,0,32
14,"Yami Bakura",671,0,0,0,8
14,"Yami Bakura",672,0,0,0,32
14,"Yami Bakura",673,0,0,0,8
14,"Yami Bakura",674,0,0,0,8
14,"Yami Bakura",676,0,0,0,8
14,"Yami Bakura",677,0,0,0,8
14,"Yami Bakura",678,0,0,0,10
14,"Yami Bakura",679,0,0,0,32
14,"Yami Bakura",680,0,0,0,10
14,"Yami Bakura",683,32,0,0,0
14,"Yami Bakura",684,0,0,32,32
14,"Yami Bakura",685,0,0,0,34
14,"Yami Bakura",688,0,0,0,34
14,"Yami Bakura",689,32,0,0,0
14,"Yami Bakura",690,32,0,0,32
14,"Yami Bakura",691,0,0,0,10
14,"Yami Bakura",692,0,0,0,10
14,"Yami Bakura",693,0,0,0,32
14,"Yami Bakura",694,0,0,0,10
14,"Yami Bakura",695,0,0,0,32
14,"Yami Bakura",697,0,0,0,10
14,"Yami Bakura",698,0,0,0,10
14,"Yami Bakura",699,0,0,0,32
14,"Yami Bakura",700,0,0,0,10
15,"Pegasus",3,8,34,44,0
15,"Pegasus",4,8,34,40,32
15,"Pegasus",7,8,0,0,0
15,"Pegasus",10,8,34,44,0
15,"Pegasus",13,8,34,0,0
15,"Pegasus",14,8,0,0,0
15,"Pegasus",15,32,0,0,0
15,"Pegasus",19,0,8,12,8
15,"Pegasus",23,8,34,44,0
15,"Pegasus",26,8,34,0,0
15,"Pegasus",27,8,34,0,0
15,"Pegasus",29,8,34,40,32
15,"Pegasus",31,8,34,0,0
15,"Pegasus",40,8,66,80,64
15,"Pegasus",42,48,0,0,0
15,"Pegasus",44,8,36,0,0
15,"Pegasus",45,8,36,80,34
15,"Pegasus",46,8,36,0,0
15,"Pegasus",47,8,36,38,34
15,"Pegasus",61,8,36,38,34
15,"Pegasus",62,8,0,0,0
15,"Pegasus",64,8,0,0,0
15,"Pegasus",65,8,36,38,34
15,"Pegasus",68,8,0,0,0
15,"Pegasus",91,8,36,0,0
15,"Pegasus",94,8,0,0,0
15,"Pegasus",113,8,36,38,34
15,"Pegasus",117,8,8,12,6
15,"Pegasus",121,8,36,40,0
15,"Pegasus",122,8,36,38,34
15,"Pegasus",125,8,36,0,0
15,"Pegasus",155,8,36,38,34
15,"Pegasus",159,8,36,38,34
15,"Pegasus",163,8,0,0,0
15,"Pegasus",168,8,36,0,0
15,"Pegasus",186,8,36,40,0
15,"Pegasus",187,8,36,38,34
15,"Pegasus",188,8,36,38,34
15,"Pegasus",189,8,36,38,34
15,"Pegasus",200,8,36,38,34
15,"Pegasus",201,8,36,40,0
15,"Pegasus",202,8,36,38,34
15,"Pegasus",207,8,36,38,34
15,"Pegasus",212,8,36,38,34
15,"Pegasus",219,8,36,38,34
15,"Pegasus",246,8,36,40,0
15,"Pegasus",248,8,36,40,0
15,"Pegasus",252,8,0,0,0
15,"Pegasus",255,8,36,38,0
15,"Pegasus",272,8,36,38,0
15,"Pegasus",282,8,36,38,36
15,"Pegasus",287,8,0,0,0
15,"Pegasus",296,8,36,38,36
15,"Pegasus",298,8,36,38,36
15,"Pegasus",300,8,36,38,36
15,"Pegasus",315,0,0,32,36
15,"Pegasus",316,0,0,0,36
15,"Pegasus",325,0,0,32,36
15,"Pegasus",329,120,0,0,64
15,"Pegasus",330,0,30,64,64
15,"Pegasus",334,0,30,64,64
15,"Pegasus",337,160,0,0,0
15,"Pegasus",357,48,0,0,0
15,"Pegasus",376,32,0,0,0
15,"Pegasus",381,48,0,0,0
15,"Pegasus",382,48,0,0,0
15,"Pegasus",383,48,0,0,0
15,"Pegasus",384,48,0,0,0
15,"Pegasus",385,48,0,0,0
15,"Pegasus",403,8,0,0,0
15,"Pegasus",404,8,8,12,8
15,"Pegasus",423,32,0,0,0
15,"Pegasus",464,8,0,0,0
15,"Pegasus",466,8,36,0,0
15,"Pegasus",468,8,0,0,0
15,"Pegasus",473,24,0,0,0
15,"Pegasus",481,8,36,38,36
15,"Pegasus",482,24,0,0,0
15,"Pegasus",487,8,0,0,0
15,"Pegasus",491,8,0,0,0
15,"Pegasus",496,8,36,38,36
15,"Pegasus",527,8,36,38,36
15,"Pegasus",528,48,0,0,0
15,"Pegasus",538,8,36,38,36
15,"Pegasus",541,8,0,0,0
15,"Pegasus",552,8,36,38,0
15,"Pegasus",561,8,0,0,0
15,"Pegasus",565,24,0,0,0
15,"Pegasus",577,64,0,0,0
15,"Pegasus",581,8,0,0,0
15,"Pegasus",587,8,0,0,0
15,"Pegasus",595,8,8,12,8
15,"Pegasus",597,8,36,0,0
15,"Pegasus",598,8,36,38,36
15,"Pegasus",603,8,0,0,0
15,"Pegasus",604,8,36,38,36
15,"Pegasus",607,8,0,0,0
15,"Pegasus",629,8,36,38,36
15,"Pegasus",636,8,36,0,0
15,"Pegasus",642,8,36,38,36
15,"Pegasus",652,0,0,32,36
15,"Pegasus",657,0,0,0,64
15,"Pegasus",661,0,0,0,2
15,"Pegasus",665,0,0,0,32
15,"Pegasus",666,0,0,0,32
15,"Pegasus",668,120,0,0,64
15,"Pegasus",672,120,0,0,32
15,"Pegasus",676,0,0,0,32
15,"Pegasus",677,0,0,0,32
15,"Pegasus",684,120,0,0,0
15,"Pegasus",685,0,0,64,64
15,"Pegasus",686,0,0,0,64
15,"Pegasus",687,0,0,0,32
15,"Pegasus",690,120,0,0,32
15,"Pegasus",693,0,0,0,32
15,"Pegasus",695,0,0,0,32
15,"Pegasus",699,0,0,0,32
15,"Pegasus",712,48,0,0,0
15,"Pegasus",713,8,0,0,0
16,"Isis",4,10,44,64,56
16,"Isis",7,10,0,0,0
16,"Isis",10,10,44,64,0
16,"Isis",20,0,10,10,8
16,"Isis",31,10,50,0,0
16,"Isis",60,10,0,0,0
16,"Isis",70,10,50,0,0
16,"Isis",71,10,50,0,0
16,"Isis",73,10,0,0,0
16,"Isis",89,80,0,0,0
16,"Isis",94,10,0,0,0
16,"Isis",122,10,44,64,56
16,"Isis",131,10,0,0,0
16,"Isis",140,10,44,64,56
16,"Isis",150,10,0,0,0
16,"Isis",152,10,44,64,56
16,"Isis",168,10,50,0,0
16,"Isis",177,10,44,64,56
16,"Isis",193,10,44,64,0
16,"Isis",196,10,44,64,0
16,"Isis",199,10,44,64,56
16,"Isis",200,10,44,64,56
16,"Isis",205,10,50,58,54
16,"Isis",206,10,50,58,54
16,"Isis",217,10,0,0,0
16,"Isis",223,80,0,0,0
16,"Isis",227,10,50,58,54
16,"Isis",230,10,50,0,0
16,"Isis",243,10,50,58,54
16,"Isis",247,10,50,58,54
16,"Isis",249,10,10,10,10
16,"Isis",251,10,50,58,0
16,"Isis",258,10,50,58,0
16,"Isis",265,10,50,58,54
16,"Isis",270,10,50,58,54
16,"Isis",289,10,50,58,54
16,"Isis",292,10,50,58,54
16,"Isis",296,10,50,58,54
16,"Isis",298,10,50,58,54
16,"Isis",307,0,0,32,36
16,"Isis",311,0,0,0,32
16,"Isis",315,0,0,32,36
16,"Isis",316,0,0,0,64
16,"Isis",317,0,0,0,64
16,"Isis",319,0,0,0,36
16,"Isis",321,0,0,0,36
16,"Isis",322,0,0,0,36
16,"Isis",328,0,0,0,36
16,"Isis",331,0,30,32,32
16,"Isis",334,80,30,32,32
16,"Isis",340,0,0,0,36
16,"Isis",341,80,0,0,0
16,"Isis",348,160,0,0,0
16,"Isis",349,80,0,0,0
16,"Isis",353,10,0,0,0
16,"Isis",357,10,0,0,0
16,"Isis",361,10,0,0,0
16,"Isis",383,10,0,0,0
16,"Isis",393,10,50,58,54
16,"Isis",398,10,0,0,0
16,"Isis",430,10,72,88,0
16,"Isis",431,10,72,88,84
16,"Isis",432,10,0,0,0
16,"Isis",435,10,0,0,0
16,"Isis",436,10,0,0,0
16,"Isis",439,10,0,0,0
16,"Isis",440,10,50,0,0
16,"Isis",442,80,0,0,0
16,"Isis",443,80,0,0,0
16,"Isis",444,10,0,0,0
16,"Isis",445,10,0,0,0
16,"Isis",446,10,0,0,0
16,"Isis",447,10,0,0,0
16,"Isis",448,10,10,10,10
16,"Isis",449,80,0,0,0
16,"Isis",450,10,0,0,0
16,"Isis",451,80,0,0,0
16,"Isis",452,10,0,0,0
16,"Isis",454,0,10,10,10
16,"Isis",456,0,10,10,10
16,"Isis",474,10,0,0,0
16,"Isis",484,10,0,0,0
16,"Isis",494,10,0,0,0
16,"Isis",497,12,0,0,0
16,"Isis",503,10,0,0,0
16,"Isis",507,12,0,0,0
16,"Isis",517,0,10,10,10
16,"Isis",519,12,0,0,0
16,"Isis",524,8,0,0,0
16,"Isis",530,0,44,48,42
16,"Isis",542,12,0,0,0
16,"Isis",543,12,0,0,0
16,"Isis",546,12,0,0,0
16,"Isis",549,12,0,0,0
16,"Isis",550,12,46,48,0
16,"Isis",561,10,0,0,0
16,"Isis",565,12,0,0,0
16,"Isis",583,12,0,0,0
16,"Isis",593,12,0,0,0
16,"Isis",596,0,50,0,0
16,"Isis",599,12,0,0,0
16,"Isis",602,12,0,0,0
16,"Isis",603,10,0,0,0
16,"Isis",605,12,0,0,0
16,"Isis",606,12,0,0,0
16,"Isis",613,12,0,0,0
16,"Isis",615,12,46,46,0
16,"Isis",617,12,0,0,0
16,"Isis",621,0,10,10,10
16,"Isis",624,12,0,0,0
16,"Isis",625,12,50,0,0
16,"Isis",626,12,50,0,0
16,"Isis",634,12,0,0,0
16,"Isis",639,12,0,0,0
16,"Isis",646,12,0,0,0
16,"Isis",647,12,0,0,0
16,"Isis",649,0,48,48,0
16,"Isis",656,0,0,0,32
16,"Isis",661,0,0,0,2
16,"Isis",663,0,0,0,64
16,"Isis",664,80,0,0,32
16,"Isis",665,0,0,0,32
16,"Isis",672,80,0,0,36
16,"Isis",676,0,0,0,32
16,"Isis",686,0,0,32,36
16,"Isis",687,0,0,0,36
16,"Isis",690,0,0,0,36
16,"Isis",692,80,0,0,0
17,"Kaiba",1,45,0,0,0
17,"Kaiba",3,1,140,174,0
17,"Kaiba",4,1,70,86,86
17,"Kaiba",5,1,140,174,174
17,"Kaiba",7,1,0,0,0
17,"Kaiba",10,1,70,86,0
17,"Kaiba",12,24,0,0,0
17,"Kaiba",14,24,0,0,0
17,"Kaiba",15,18,0,0,0
17,"Kaiba",19,0,12,12,12
17,"Kaiba",23,1,140,174,0
17,"Kaiba",26,1,152,0,0
17,"Kaiba",31,1,80,0,0
17,"Kaiba",34,1,142,174,0
17,"Kaiba",42,18,0,0,0
17,"Kaiba",66,0,12,12,12
17,"Kaiba",68,24,0,0,0
17,"Kaiba",69,1,0,0,0
17,"Kaiba",73,24,0,0,0
17,"Kaiba",74,24,0,0,0
17,"Kaiba",77,1,130,174,0
17,"Kaiba",84,24,0,0,0
17,"Kaiba",87,24,0,0,0
17,"Kaiba",88,24,0,0,0
17,"Kaiba",89,16,0,0,0
17,"Kaiba",91,4,148,0,0
17,"Kaiba",93,32,0,0,0
17,"Kaiba",94,32,0,0,0
17,"Kaiba",106,24,0,0,0
17,"Kaiba",111,16,0,0,0
17,"Kaiba",117,0,12,12,12
17,"Kaiba",122,1,64,84,84
17,"Kaiba",124,24,0,0,0
17,"Kaiba",126,24,0,0,0
17,"Kaiba",128,0,12,13,12
17,"Kaiba",131,16,0,0,0
17,"Kaiba",150,24,0,0,0
17,"Kaiba",151,0,12,13,12
17,"Kaiba",163,0,12,13,12
17,"Kaiba",168,2,80,0,0
17,"Kaiba",200,1,64,84,84
17,"Kaiba",204,24,0,0,0
17,"Kaiba",213,32,0,0,0
17,"Kaiba",216,0,12,13,12
17,"Kaiba",249,0,12,13,12
17,"Kaiba",275,0,12,13,12
17,"Kaiba",281,0,12,13,12
17,"Kaiba",286,24,0,0,0
17,"Kaiba",287,0,12,13,12
17,"Kaiba",296,1,64,84,84
17,"Kaiba",297,0,12,13,12
17,"Kaiba",298,1,64,84,84
17,"Kaiba",302,0,0,48,56
17,"Kaiba",303,0,0,0,56
17,"Kaiba",320,32,0,0,0
17,"Kaiba",329,0,0,48,56
17,"Kaiba",333,0,60,84,88
17,"Kaiba",336,32,0,0,0
17,"Kaiba",348,32,0,0,0
17,"Kaiba",355,24,0,0,0
17,"Kaiba",357,32,0,0,0
17,"Kaiba",362,16,0,0,0
17,"Kaiba",366,16,0,0,0
17,"Kaiba",375,24,0,0,0
17,"Kaiba",376,16,0,0,0
17,"Kaiba",377,2,0,0,0
17,"Kaiba",379,2,140,0,0
17,"Kaiba",382,16,0,0,0
17,"Kaiba",383,64,0,0,0
17,"Kaiba",389,24,0,0,0
17,"Kaiba",396,32,0,0,0
17,"Kaiba",400,24,0,0,0
17,"Kaiba",403,24,0,0,0
17,"Kaiba",404,0,12,13,12
17,"Kaiba",413,32,0,0,0
17,"Kaiba",418,0,12,13,12
17,"Kaiba",423,8,0,0,0
17,"Kaiba",425,24,0,0,0
17,"Kaiba",434,32,0,0,0
17,"Kaiba",439,24,0,0,0
17,"Kaiba",441,24,0,0,0
17,"Kaiba",448,0,12,13,12
17,"Kaiba",449,24,0,0,0
17,"Kaiba",454,0,12,13,12
17,"Kaiba",456,0,12,13,12
17,"Kaiba",458,24,0,0,0
17,"Kaiba",464,24,0,0,0
17,"Kaiba",468,32,0,0,0
17,"Kaiba",473,16,0,0,0
17,"Kaiba",482,16,0,0,0
17,"Kaiba",487,32,0,0,0
17,"Kaiba",491,32,0,0,0
17,"Kaiba",494,32,0,0,0
17,"Kaiba",495,32,0,0,0
17,"Kaiba",498,0,12,13,12
17,"Kaiba",508,32,0,0,0
17,"Kaiba",513,32,0,0,0
17,"Kaiba",517,0,12,13,12
17,"Kaiba",519,24,0,0,0
17,"Kaiba",525,24,0,0,0
17,"Kaiba",528,16,0,0,0
17,"Kaiba",542,16,0,0,0
17,"Kaiba",554,23,0,0,0
17,"Kaiba",557,32,0,0,0
17,"Kaiba",561,1,0,0,0
17,"Kaiba",565,16,0,0,0
17,"Kaiba",577,8,0,0,0
17,"Kaiba",578,0,12,13,12
17,"Kaiba",587,0,12,13,12
17,"Kaiba",593,32,0,0,0
17,"Kaiba",595,0,12,13,12
17,"Kaiba",603,1,0,0,0
17,"Kaiba",614,16,12,13,12
17,"Kaiba",617,24,0,0,0
17,"Kaiba",621,0,12,13,12
17,"Kaiba",622,24,0,0,0
17,"Kaiba",630,0,12,13,12
17,"Kaiba",632,24,0,0,0
17,"Kaiba",633,24,0,0,0
17,"Kaiba",637,24,0,0,0
17,"Kaiba",638,24,0,0,0
17,"Kaiba",639,32,0,0,0
17,"Kaiba",641,24,0,0,0
17,"Kaiba",650,32,0,0,0
17,"Kaiba",653,0,0,0,80
17,"Kaiba",661,64,0,0,40
17,"Kaiba",665,0,0,0,40
17,"Kaiba",666,0,0,0,40
17,"Kaiba",668,0,0,0,40
17,"Kaiba",669,32,0,0,0
17,"Kaiba",672,0,0,0,40
17,"Kaiba",675,45,0,0,0
17,"Kaiba",676,0,0,0,40
17,"Kaiba",677,0,0,0,40
17,"Kaiba",679,0,0,0,40
17,"Kaiba",685,0,0,84,84
17,"Kaiba",686,0,0,0,84
