material1_id,material2_id,result_id,result_atk
13,327,229,2500
13,66,229,2500
13,67,229,2500
13,68,229,2500
13,69,229,2500
13,70,229,2500
13,71,229,2500
13,72,229,2500
13,73,229,2500
13,74,229,2500
13,75,229,2500
13,26,241,2600
13,34,243,2000
13,136,382,2400
13,137,382,2400
13,138,382,2400
13,139,382,2400
13,140,382,2400
13,141,382,2400
13,142,382,2400
13,143,382,2400
13,144,382,2400
13,145,382,2400
13,166,481,2100
13,167,481,2100
13,168,481,2100
13,169,481,2100
13,170,481,2100
13,171,481,2100
13,172,481,2100
13,173,481,2100
13,174,481,2100
13,175,481,2100
13,392,481,2100
13,393,481,2100
13,394,481,2100
13,26,440,2000
13,27,440,2000
13,28,440,2000
13,29,440,2000
13,30,440,2000
13,31,440,2000
13,32,440,2000
13,33,440,2000
13,34,440,2000
13,35,440,2000
13,328,229,2500
13,56,243,2000
13,57,243,2000
13,58,243,2000
13,59,243,2000
13,60,243,2000
13,61,243,2000
13,62,243,2000
13,63,243,2000
13,64,243,2000
13,65,243,2000
13,176,482,2300
13,177,482,2300
13,178,482,2300
13,179,482,2300
13,180,482,2300
13,181,482,2300
13,182,482,2300
13,183,482,2300
13,184,482,2300
13,185,482,2300
13,156,484,2400
13,157,484,2400
13,158,484,2400
13,159,484,2400
13,160,484,2400
13,161,484,2400
13,162,484,2400
13,163,484,2400
13,164,484,2400
13,165,484,2400
13,492,493,4000
13,470,229,2500
14,222,223,3900
14,327,401,2500
14,66,401,2500
14,67,401,2500
14,68,401,2500
14,69,401,2500
14,70,401,2500
14,71,401,2500
14,72,401,2500
14,73,401,2500
14,74,401,2500
14,75,401,2500
14,26,241,2600
14,34,243,2000
14,136,382,2400
14,137,382,2400
14,138,382,2400
14,139,382,2400
14,140,382,2400
14,141,382,2400
14,142,382,2400
14,143,382,2400
14,144,382,2400
14,145,382,2400
14,166,439,2100
14,167,439,2100
14,168,439,2100
14,169,439,2100
14,170,439,2100
14,171,439,2100
14,172,439,2100
14,173,439,2100
14,174,439,2100
14,175,439,2100
14,392,439,2100
14,393,439,2100
14,394,439,2100
14,26,440,2000
14,27,440,2000
14,28,440,2000
14,29,440,2000
14,30,440,2000
14,31,440,2000
14,32,440,2000
14,33,440,2000
14,34,440,2000
14,35,440,2000
14,328,232,2500
14,56,243,2000
14,57,243,2000
14,58,243,2000
14,59,243,2000
14,60,243,2000
14,61,243,2000
14,62,243,2000
14,63,243,2000
14,64,243,2000
14,65,243,2000
14,156,484,2400
14,157,484,2400
14,158,484,2400
14,159,484,2400
14,160,484,2400
14,161,484,2400
14,162,484,2400
14,163,484,2400
14,164,484,2400
14,165,484,2400
14,492,493,4000
14,470,232,2500
15,222,223,3900
15,327,232,2500
15,66,232,2500
15,67,232,2500
15,68,232,2500
15,69,232,2500
15,70,232,2500
15,71,232,2500
15,72,232,2500
15,73,232,2500
15,74,232,2500
15,75,232,2500
15,26,241,2600
15,34,243,2000
15,136,382,2400
15,137,382,2400
15,138,382,2400
15,139,382,2400
15,140,382,2400
15,141,382,2400
15,142,382,2400
15,143,382,2400
15,144,382,2400
15,145,382,2400
15,66,242,3200
15,67,242,3200
15,68,242,3200
15,69,242,3200
15,70,242,3200
15,71,242,3200
15,72,242,3200
15,73,242,3200
15,74,242,3200
15,75,242,3200
15,166,439,2100
15,167,439,2100
15,168,439,2100
15,169,439,2100
15,170,439,2100
15,171,439,2100
15,172,439,2100
15,173,439,2100
15,174,439,2100
15,175,439,2100
15,392,439,2100
15,393,439,2100
15,394,439,2100
15,26,440,2000
15,27,440,2000
15,28,440,2000
15,29,440,2000
15,30,440,2000
15,31,440,2000
15,32,440,2000
15,33,440,2000
15,34,440,2000
15,35,440,2000
15,328,232,2500
15,56,243,2000
15,57,243,2000
15,58,243,2000
15,59,243,2000
15,60,243,2000
15,61,243,2000
15,62,243,2000
15,63,243,2000
15,64,243,2000
15,65,243,2000
15,156,484,2400
15,157,484,2400
15,158,484,2400
15,159,484,2400
15,160,484,2400
15,161,484,2400
15,162,484,2400
15,163,484,2400
15,164,484,2400
15,165,484,2400
15,492,493,4000
15,470,232,2500
16,222,223,3900
16,327,489,2500
16,26,241,2600
16,34,243,2000
16,136,382,2400
16,137,382,2400
16,138,382,2400
16,139,382,2400
16,140,382,2400
16,141,382,2400
16,142,382,2400
16,143,382,2400
16,144,382,2400
16,145,382,2400
16,166,439,2100
16,167,439,2100
16,168,439,2100
16,169,439,2100
16,170,439,2100
16,171,439,2100
16,172,439,2100
16,173,439,2100
16,174,439,2100
16,175,439,2100
16,392,439,2100
16,393,439,2100
16,394,439,2100
16,26,440,2000
16,27,440,2000
16,28,440,2000
16,29,440,2000
16,30,440,2000
16,31,440,2000
16,32,440,2000
16,33,440,2000
16,34,440,2000
16,35,440,2000
16,328,489,2500
16,56,243,2000
16,57,243,2000
16,58,243,2000
16,59,243,2000
16,60,243,2000
16,61,243,2000
16,62,243,2000
16,63,243,2000
16,64,243,2000
16,65,243,2000
16,156,484,2400
16,157,484,2400
16,158,484,2400
16,159,484,2400
16,160,484,2400
16,161,484,2400
16,162,484,2400
16,163,484,2400
16,164,484,2400
16,165,484,2400
16,492,493,4000
17,21,453,3000
17,326,453,3000
18,21,453,3000
18,326,453,3000
19,21,453,3000
19,326,453,3000
20,21,453,3000
20,326,453,3000
21,326,455,4000
21,453,454,4000
22,222,223,3900
22,327,229,2500
22,66,229,2500
22,67,229,2500
22,68,229,2500
22,69,229,2500
22,70,229,2500
22,71,229,2500
22,72,229,2500
22,73,229,2500
22,74,229,2500
22,75,229,2500
22,26,241,2600
22,34,243,2000
22,136,382,2400
22,137,382,2400
22,138,382,2400
22,139,382,2400
22,140,382,2400
22,141,382,2400
22,142,382,2400
22,143,382,2400
22,144,382,2400
22,145,382,2400
22,166,481,2100
22,167,481,2100
22,168,481,2100
22,169,481,2100
22,170,481,2100
22,171,481,2100
22,172,481,2100
22,173,481,2100
22,174,481,2100
22,175,481,2100
22,392,481,2100
22,393,481,2100
22,394,481,2100
22,26,440,2000
22,27,440,2000
22,28,440,2000
22,29,440,2000
22,30,440,2000
22,31,440,2000
22,32,440,2000
22,33,440,2000
22,34,440,2000
22,35,440,2000
22,328,229,2500
22,56,243,2000
22,57,243,2000
22,58,243,2000
22,59,243,2000
22,60,243,2000
22,61,243,2000
22,62,243,2000
22,63,243,2000
22,64,243,2000
22,65,243,2000
22,176,482,2300
22,177,482,2300
22,178,482,2300
22,179,482,2300
22,180,482,2300
22,181,482,2300
22,182,482,2300
22,183,482,2300
22,184,482,2300
22,185,482,2300
22,156,484,2400
22,157,484,2400
22,158,484,2400
22,159,484,2400
22,160,484,2400
22,161,484,2400
22,162,484,2400
22,163,484,2400
22,164,484,2400
22,165,484,2400
22,492,493,4000
22,470,229,2500
23,222,223,3900
23,327,489,2500
23,26,241,2600
23,34,243,2000
23,136,382,2400
23,137,382,2400
23,138,382,2400
23,139,382,2400
23,140,382,2400
23,141,382,2400
23,142,382,2400
23,143,382,2400
23,144,382,2400
23,145,382,2400
23,166,439,2100
23,167,439,2100
23,168,439,2100
23,169,439,2100
23,170,439,2100
23,171,439,2100
23,172,439,2100
23,173,439,2100
23,174,439,2100
23,175,439,2100
23,392,439,2100
23,393,439,2100
23,394,439,2100
23,26,440,2000
23,27,440,2000
23,28,440,2000
23,29,440,2000
23,30,440,2000
23,31,440,2000
23,32,440,2000
23,33,440,2000
23,34,440,2000
23,35,440,2000
23,328,489,2500
23,56,243,2000
23,57,243,2000
23,58,243,2000
23,59,243,2000
23,60,243,2000
23,61,243,2000
23,62,243,2000
23,63,243,2000
23,64,243,2000
23,65,243,2000
23,156,484,2400
23,157,484,2400
23,158,484,2400
23,159,484,2400
23,160,484,2400
23,161,484,2400
23,162,484,2400
23,163,484,2400
23,164,484,2400
23,165,484,2400
23,492,493,4000
24,222,223,3900
24,327,489,2500
24,26,241,2600
24,34,243,2000
24,136,382,2400
24,137,382,2400
24,138,382,2400
24,139,382,2400
24,140,382,2400
24,141,382,2400
24,142,382,2400
24,143,382,2400
24,144,382,2400
24,145,382,2400
24,166,439,2100
24,167,439,2100
24,168,439,2100
24,169,439,2100
24,170,439,2100
24,171,439,2100
24,172,439,2100
24,173,439,2100
24,174,439,2100
24,175,439,2100
24,392,439,2100
24,393,439,2100
24,394,439,2100
24,26,440,2000
24,27,440,2000
24,28,440,2000
24,29,440,2000
24,30,440,2000
24,31,440,2000
24,32,440,2000
24,33,440,2000
24,34,440,2000
24,35,440,2000
24,328,489,2500
24,56,243,2000
24,57,243,2000
24,58,243,2000
24,59,243,2000
24,60,243,2000
24,61,243,2000
24,62,243,2000
24,63,243,2000
24,64,243,2000
24,65,243,2000
24,156,484,2400
24,157,484,2400
24,158,484,2400
24,159,484,2400
24,160,484,2400
24,161,484,2400
24,162,484,2400
24,163,484,2400
24,164,484,2400
24,165,484,2400
24,492,493,4000
25,222,223,3900
25,327,489,2500
25,26,241,2600
25,34,243,2000
25,136,382,2400
25,137,382,2400
25,138,382,2400
25,139,382,2400
25,140,382,2400
25,141,382,2400
25,142,382,2400
25,143,382,2400
25,144,382,2400
25,145,382,2400
25,166,439,2100
25,167,439,2100
25,168,439,2100
25,169,439,2100
25,170,439,2100
25,171,439,2100
25,172,439,2100
25,173,439,2100
25,174,439,2100
25,175,439,2100
25,392,439,2100
25,393,439,2100
25,394,439,2100
25,26,440,2000
25,27,440,2000
25,28,440,2000
25,29,440,2000
25,30,440,2000
25,31,440,2000
25,32,440,2000
25,33,440,2000
25,34,440,2000
25,35,440,2000
25,328,489,2500
25,56,243,2000
25,57,243,2000
25,58,243,2000
25,59,243,2000
25,60,243,2000
25,61,243,2000
25,62,243,2000
25,63,243,2000
25,64,243,2000
25,65,243,2000
25,156,484,2400
25,157,484,2400
25,158,484,2400
25,159,484,2400
25,160,484,2400
25,161,484,2400
25,162,484,2400
25,163,484,2400
25,164,484,2400
25,165,484,2400
25,492,493,4000
26,195,196,3700
26,166,236,2200
26,167,236,2200
26,168,236,2200
26,169,236,2200
26,170,236,2200
26,171,236,2200
26,172,236,2200
26,173,236,2200
26,174,236,2200
26,175,236,2200
26,36,245,2200
26,37,245,2200
26,38,245,2200
26,39,245,2200
26,40,245,2200
26,41,245,2200
26,42,245,2200
26,43,245,2200
26,44,245,2200
26,45,245,2200
26,249,250,3200
26,56,252,2200
26,57,252,2200
26,58,252,2200
26,59,252,2200
26,60,252,2200
26,61,252,2200
26,62,252,2200
26,63,252,2200
26,64,252,2200
26,65,252,2200
26,47,292,2500
26,49,292,2500
26,66,437,2100
26,67,437,2100
26,68,437,2100
26,69,437,2100
26,70,437,2100
26,71,437,2100
26,72,437,2100
26,73,437,2100
26,74,437,2100
26,75,437,2100
26,437,239,3000
26,392,236,2200
26,393,236,2200
26,394,236,2200
26,159,255,2000
26,457,247,3000
26,256,196,3700
26,176,483,2300
26,177,483,2300
26,178,483,2300
26,179,483,2300
26,180,483,2300
26,181,483,2300
26,182,483,2300
26,183,483,2300
26,184,483,2300
26,185,483,2300
27,195,196,3700
27,166,236,2200
27,167,236,2200
27,168,236,2200
27,169,236,2200
27,170,236,2200
27,171,236,2200
27,172,236,2200
27,173,236,2200
27,174,236,2200
27,175,236,2200
27,36,245,2200
27,37,245,2200
27,38,245,2200
27,39,245,2200
27,40,245,2200
27,41,245,2200
27,42,245,2200
27,43,245,2200
27,44,245,2200
27,45,245,2200
27,249,250,3200
27,56,252,2200
27,57,252,2200
27,58,252,2200
27,59,252,2200
27,60,252,2200
27,61,252,2200
27,62,252,2200
27,63,252,2200
27,64,252,2200
27,65,252,2200
27,47,292,2500
27,49,292,2500
27,66,437,2100
27,67,437,2100
27,68,437,2100
27,69,437,2100
27,70,437,2100
27,71,437,2100
27,72,437,2100
27,73,437,2100
27,74,437,2100
27,75,437,2100
27,437,239,3000
27,392,236,2200
27,393,236,2200
27,394,236,2200
27,159,255,2000
27,457,247,3000
27,256,196,3700
27,176,483,2300
27,177,483,2300
27,178,483,2300
27,179,483,2300
27,180,483,2300
27,181,483,2300
27,182,483,2300
27,183,483,2300
27,184,483,2300
27,185,483,2300
28,195,196,3700
28,166,236,2200
28,167,236,2200
28,168,236,2200
28,169,236,2200
28,170,236,2200
28,171,236,2200
28,172,236,2200
28,173,236,2200
28,174,236,2200
28,175,236,2200
28,36,245,2200
28,37,245,2200
28,38,245,2200
28,39,245,2200
28,40,245,2200
28,41,245,2200
28,42,245,2200
28,43,245,2200
28,44,245,2200
28,45,245,2200
28,249,250,3200
28,56,252,2200
28,57,252,2200
28,58,252,2200
28,59,252,2200
28,60,252,2200
28,61,252,2200
28,62,252,2200
28,63,252,2200
28,64,252,2200
28,65,252,2200
28,47,292,2500
28,49,292,2500
28,66,437,2100
28,67,437,2100
28,68,437,2100
28,69,437,2100
28,70,437,2100
28,71,437,2100
28,72,437,2100
28,73,437,2100
28,74,437,2100
28,75,437,2100
28,437,239,3000
28,392,236,2200
28,393,236,2200
28,394,236,2200
28,159,255,2000
28,457,247,3000
28,256,196,3700
28,176,483,2300
28,177,483,2300
28,178,483,2300
28,179,483,2300
28,180,483,2300
28,181,483,2300
28,182,483,2300
28,183,483,2300
28,184,483,2300
28,185,483,2300
29,195,196,3700
29,166,236,2200
29,167,236,2200
29,168,236,2200
29,169,236,2200
29,170,236,2200
29,171,236,2200
29,172,236,2200
29,173,236,2200
29,174,236,2200
29,175,236,2200
29,36,245,2200
29,37,245,2200
29,38,245,2200
29,39,245,2200
29,40,245,2200
29,41,245,2200
29,42,245,2200
29,43,245,2200
29,44,245,2200
29,45,245,2200
29,249,250,3200
29,56,252,2200
29,57,252,2200
29,58,252,2200
29,59,252,2200
29,60,252,2200
29,61,252,2200
29,62,252,2200
29,63,252,2200
29,64,252,2200
29,65,252,2200
29,47,292,2500
29,49,292,2500
29,66,437,2100
29,67,437,2100
29,68,437,2100
29,69,437,2100
29,70,437,2100
29,71,437,2100
29,72,437,2100
29,73,437,2100
29,74,437,2100
29,75,437,2100
29,437,239,3000
29,392,236,2200
29,393,236,2200
29,394,236,2200
29,159,255,2000
29,457,247,3000
29,256,196,3700
29,176,483,2300
29,177,483,2300
29,178,483,2300
29,179,483,2300
29,180,483,2300
29,181,483,2300
29,182,483,2300
29,183,483,2300
29,184,483,2300
29,185,483,2300
30,195,196,3700
30,166,236,2200
30,167,236,2200
30,168,236,2200
30,169,236,2200
30,170,236,2200
30,171,236,2200
30,172,236,2200
30,173,236,2200
30,174,236,2200
30,175,236,2200
30,36,245,2200
30,37,245,2200
30,38,245,2200
30,39,245,2200
30,40,245,2200
30,41,245,2200
30,42,245,2200
30,43,245,2200
30,44,245,2200
30,45,245,2200
30,249,250,3200
30,56,252,2200
30,57,252,2200
30,58,252,2200
30,59,252,2200
30,60,252,2200
30,61,252,2200
30,62,252,2200
30,63,252,2200
30,64,252,2200
30,65,252,2200
30,47,292,2500
30,49,292,2500
30,66,437,2100
30,67,437,2100
30,68,437,2100
30,69,437,2100
30,70,437,2100
30,71,437,2100
30,72,437,2100
30,73,437,2100
30,74,437,2100
30,75,437,2100
30,437,239,3000
30,392,236,2200
30,393,236,2200
30,394,236,2200
30,159,255,2000
30,457,247,3000
30,256,196,3700
30,176,483,2300
30,177,483,2300
30,178,483,2300
30,179,483,2300
30,180,483,2300
30,181,483,2300
30,182,483,2300
30,183,483,2300
30,184,483,2300
30,185,483,2300
31,195,196,3700
31,166,236,2200
31,167,236,2200
31,168,236,2200
31,169,236,2200
31,170,236,2200
31,171,236,2200
31,172,236,2200
31,173,236,2200
31,174,236,2200
31,175,236,2200
31,36,245,2200
31,37,245,2200
31,38,245,2200
31,39,245,2200
31,40,245,2200
31,41,245,2200
31,42,245,2200
31,43,245,2200
31,44,245,2200
31,45,245,2200
31,249,250,3200
31,56,252,2200
31,57,252,2200
31,58,252,2200
31,59,252,2200
31,60,252,2200
31,61,252,2200
31,62,252,2200
31,63,252,2200
31,64,252,2200
31,65,252,2200
31,47,292,2500
31,49,292,2500
31,66,437,2100
31,67,437,2100
31,68,437,2100
31,69,437,2100
31,70,437,2100
31,71,437,2100
31,72,437,2100
31,73,437,2100
31,74,437,2100
31,75,437,2100
31,437,239,3000
31,392,236,2200
31,393,236,2200
31,394,236,2200
31,159,255,2000
31,457,247,3000
31,256,196,3700
31,176,483,2300
31,177,483,2300
31,178,483,2300
31,179,483,2300
31,180,483,2300
31,181,483,2300
31,182,483,2300
31,183,483,2300
31,184,483,2300
31,185,483,2300
32,195,196,3700
32,166,236,2200
32,167,236,2200
32,168,236,2200
32,169,236,2200
32,170,236,2200
32,171,236,2200
32,172,236,2200
32,173,236,2200
32,174,236,2200
32,175,236,2200
32,36,245,2200
32,37,245,2200
32,38,245,2200
32,39,245,2200
32,40,245,2200
32,41,245,2200
32,42,245,2200
32,43,245,2200
32,44,245,2200
32,45,245,2200
32,249,250,3200
32,56,252,2200
32,57,252,2200
32,58,252,2200
32,59,252,2200
32,60,252,2200
32,61,252,2200
32,62,252,2200
32,63,252,2200
32,64,252,2200
32,65,252,2200
32,47,292,2500
32,49,292,2500
32,66,437,2100
32,67,437,2100
32,68,437,2100
32,69,437,2100
32,70,437,2100
32,71,437,2100
32,72,437,2100
32,73,437,2100
32,74,437,2100
32,75,437,2100
32,437,239,3000
32,392,236,2200
32,393,236,2200
32,394,236,2200
32,159,255,2000
32,457,247,3000
32,256,196,3700
32,176,483,2300
32,177,483,2300
32,178,483,2300
32,179,483,2300
32,180,483,2300
32,181,483,2300
32,182,483,2300
32,183,483,2300
32,184,483,2300
32,185,483,2300
33,195,196,3700
33,166,236,2200
33,167,236,2200
33,168,236,2200
33,169,236,2200
33,170,236,2200
33,171,236,2200
33,172,236,2200
33,173,236,2200
33,174,236,2200
33,175,236,2200
33,36,245,2200
33,37,245,2200
33,38,245,2200
33,39,245,2200
33,40,245,2200
33,41,245,2200
33,42,245,2200
33,43,245,2200
33,44,245,2200
33,45,245,2200
33,249,250,3200
33,56,252,2200
33,57,252,2200
33,58,252,2200
33,59,252,2200
33,60,252,2200
33,61,252,2200
33,62,252,2200
33,63,252,2200
33,64,252,2200
33,65,252,2200
33,47,292,2500
33,49,292,2500
33,66,437,2100
33,67,437,2100
33,68,437,2100
33,69,437,2100
33,70,437,2100
33,71,437,2100
33,72,437,2100
33,73,437,2100
33,74,437,2100
33,75,437,2100
33,437,239,3000
33,392,236,2200
33,393,236,2200
33,394,236,2200
33,159,255,2000
33,457,247,3000
33,256,196,3700
33,176,483,2300
33,177,483,2300
33,178,483,2300
33,179,483,2300
33,180,483,2300
33,181,483,2300
33,182,483,2300
33,183,483,2300
33,184,483,2300
33,185,483,2300
34,195,196,3700
34,166,236,2200
34,167,236,2200
34,168,236,2200
34,169,236,2200
34,170,236,2200
34,171,236,2200
34,172,236,2200
34,173,236,2200
34,174,236,2200
34,175,236,2200
34,36,245,2200
34,37,245,2200
34,38,245,2200
34,39,245,2200
34,40,245,2200
34,41,245,2200
34,42,245,2200
34,43,245,2200
34,44,245,2200
34,45,245,2200
34,249,250,3200
34,56,252,2200
34,57,252,2200
34,58,252,2200
34,59,252,2200
34,60,252,2200
34,61,252,2200
34,62,252,2200
34,63,252,2200
34,64,252,2200
34,65,252,2200
34,47,292,2500
34,49,292,2500
34,66,437,2100
34,67,437,2100
34,68,437,2100
34,69,437,2100
34,70,437,2100
34,71,437,2100
34,72,437,2100
34,73,437,2100
34,74,437,2100
34,75,437,2100
34,437,239,3000
34,392,236,2200
34,393,236,2200
34,394,236,2200
34,159,255,2000
34,457,247,3000
34,256,196,3700
34,176,483,2300
34,177,483,2300
34,178,483,2300
34,179,483,2300
34,180,483,2300
34,181,483,2300
34,182,483,2300
34,183,483,2300
34,184,483,2300
34,185,483,2300
35,195,196,3700
35,166,236,2200
35,167,236,2200
35,168,236,2200
35,169,236,2200
35,170,236,2200
35,171,236,2200
35,172,236,2200
35,173,236,2200
35,174,236,2200
35,175,236,2200
35,36,245,2200
35,37,245,2200
35,38,245,2200
35,39,245,2200
35,40,245,2200
35,41,245,2200
35,42,245,2200
35,43,245,2200
35,44,245,2200
35,45,245,2200
35,249,250,3200
35,56,252,2200
35,57,252,2200
35,58,252,2200
35,59,252,2200
35,60,252,2200
35,61,252,2200
35,62,252,2200
35,63,252,2200
35,64,252,2200
35,65,252,2200
35,47,292,2500
35,49,292,2500
35,66,437,2100
35,67,437,2100
35,68,437,2100
35,69,437,2100
35,70,437,2100
35,71,437,2100
35,72,437,2100
35,73,437,2100
35,74,437,2100
35,75,437,2100
35,437,239,3000
35,392,236,2200
35,393,236,2200
35,394,236,2200
35,159,255,2000
35,457,247,3000
35,256,196,3700
35,176,483,2300
35,177,483,2300
35,178,483,2300
35,179,483,2300
35,180,483,2300
35,181,483,2300
35,182,483,2300
35,183,483,2300
35,184,483,2300
35,185,483,2300
36,106,385,2350
36,107,385,2350
36,108,385,2350
36,109,385,2350
36,110,385,2350
36,111,385,2350
36,112,385,2350
36,113,385,2350
36,114,385,2350
36,115,385,2350
36,76,257,2000
36,77,257,2000
36,78,257,2000
36,79,257,2000
36,80,257,2000
36,81,257,2000
36,82,257,2000
36,83,257,2000
36,84,257,2000
36,85,257,2000
36,46,260,2300
36,47,260,2300
36,48,260,2300
36,49,260,2300
36,50,260,2300
36,51,260,2300
36,52,260,2300
36,53,260,2300
36,54,260,2300
36,55,260,2300
36,255,262,3100
36,166,263,2300
36,167,263,2300
36,168,263,2300
36,169,263,2300
36,170,263,2300
36,171,263,2300
36,172,263,2300
36,173,263,2300
36,174,263,2300
36,175,263,2300
36,66,274,2100
36,67,274,2100
36,68,274,2100
36,69,274,2100
36,70,274,2100
36,71,274,2100
36,72,274,2100
36,73,274,2100
36,74,274,2100
36,75,274,2100
36,269,270,2900
36,56,285,2400
36,57,285,2400
36,58,285,2400
36,59,285,2400
36,60,285,2400
36,61,285,2400
36,62,285,2400
36,63,285,2400
36,64,285,2400
36,65,285,2400
36,298,299,2800
36,86,362,2950
36,126,249,2200
36,127,249,2200
36,128,249,2200
36,129,249,2200
36,130,249,2200
36,131,249,2200
36,132,249,2200
36,133,249,2200
36,134,249,2200
36,135,249,2200
36,388,389,3300
36,249,405,3350
36,408,409,3000
36,136,417,2300
36,137,417,2300
36,138,417,2300
36,139,417,2300
36,140,417,2300
36,141,417,2300
36,142,417,2300
36,143,417,2300
36,144,417,2300
36,145,417,2300
36,392,263,2300
36,393,263,2300
36,394,263,2300
36,159,206,2400
36,285,277,2900
36,156,457,2200
36,157,457,2200
36,158,457,2200
36,159,457,2200
36,160,457,2200
36,161,457,2200
36,162,457,2200
36,163,457,2200
36,164,457,2200
36,165,457,2200
36,299,400,3800
36,274,398,2800
37,247,248,4000
37,106,385,2350
37,107,385,2350
37,108,385,2350
37,109,385,2350
37,110,385,2350
37,111,385,2350
37,112,385,2350
37,113,385,2350
37,114,385,2350
37,115,385,2350
37,76,257,2000
37,77,257,2000
37,78,257,2000
37,79,257,2000
37,80,257,2000
37,81,257,2000
37,82,257,2000
37,83,257,2000
37,84,257,2000
37,85,257,2000
37,46,260,2300
37,47,260,2300
37,48,260,2300
37,49,260,2300
37,50,260,2300
37,51,260,2300
37,52,260,2300
37,53,260,2300
37,54,260,2300
37,55,260,2300
37,255,262,3100
37,166,263,2300
37,167,263,2300
37,168,263,2300
37,169,263,2300
37,170,263,2300
37,171,263,2300
37,171,263,2300
37,172,263,2300
37,173,263,2300
37,174,263,2300
37,175,263,2300
37,66,274,2100
37,67,274,2100
37,68,274,2100
37,69,274,2100
37,70,274,2100
37,71,274,2100
37,72,274,2100
37,73,274,2100
37,74,274,2100
37,75,274,2100
37,269,270,2900
37,56,285,2400
37,57,285,2400
37,58,285,2400
37,59,285,2400
37,60,285,2400
37,61,285,2400
37,62,285,2400
37,63,285,2400
37,64,285,2400
37,65,285,2400
37,298,299,2800
37,86,362,2950
37,126,249,2200
37,127,249,2200
37,128,249,2200
37,129,249,2200
37,130,249,2200
37,131,249,2200
37,132,249,2200
37,133,249,2200
37,134,249,2200
37,135,249,2200
37,388,389,3300
37,249,405,3350
37,408,409,3000
37,136,417,2300
37,137,417,2300
37,138,417,2300
37,139,417,2300
37,140,417,2300
37,141,417,2300
37,142,417,2300
37,143,417,2300
37,144,417,2300
37,145,417,2300
37,302,267,3600
37,392,263,2300
37,393,263,2300
37,394,263,2300
37,301,397,4100
37,159,206,2400
37,285,277,2900
37,156,457,2200
37,157,457,2200
37,158,457,2200
37,159,457,2200
37,160,457,2200
37,161,457,2200
37,162,457,2200
37,163,457,2200
37,164,457,2200
37,165,457,2200
37,299,400,3800
37,274,398,2800
38,247,248,4000
38,106,385,2350
38,107,385,2350
38,108,385,2350
38,109,385,2350
38,110,385,2350
38,111,385,2350
38,112,385,2350
38,113,385,2350
38,114,385,2350
38,115,385,2350
38,76,257,2000
38,77,257,2000
38,78,257,2000
38,79,257,2000
38,80,257,2000
38,81,257,2000
38,82,257,2000
38,83,257,2000
38,84,257,2000
38,85,257,2000
38,46,260,2300
38,47,260,2300
38,48,260,2300
38,49,260,2300
38,50,260,2300
38,51,260,2300
38,52,260,2300
38,53,260,2300
38,54,260,2300
38,55,260,2300
38,255,262,3100
38,166,263,2300
38,167,263,2300
38,168,263,2300
38,169,263,2300
38,170,263,2300
38,171,263,2300
38,172,263,2300
38,173,263,2300
38,174,263,2300
38,175,263,2300
38,66,274,2100
38,67,274,2100
38,68,274,2100
38,69,274,2100
38,70,274,2100
38,71,274,2100
38,72,274,2100
38,73,274,2100
38,74,274,2100
38,75,274,2100
38,269,270,2900
38,56,285,2400
38,57,285,2400
38,58,285,2400
38,59,285,2400
38,60,285,2400
38,61,285,2400
38,62,285,2400
38,63,285,2400
38,64,285,2400
38,65,285,2400
38,298,299,2800
38,86,362,2950
38,126,249,2200
38,127,249,2200
38,128,249,2200
38,129,249,2200
38,130,249,2200
38,131,249,2200
38,132,249,2200
38,133,249,2200
38,134,249,2200
38,135,249,2200
38,388,389,3300
38,249,405,3350
38,408,409,3000
38,136,417,2300
38,137,417,2300
38,138,417,2300
38,139,417,2300
38,140,417,2300
38,141,417,2300
38,142,417,2300
38,143,417,2300
38,144,417,2300
38,145,417,2300
38,392,263,2300
38,393,263,2300
38,394,263,2300
38,159,206,2400
38,285,277,2900
38,156,457,2200
38,157,457,2200
38,158,457,2200
38,159,457,2200
38,160,457,2200
38,161,457,2200
38,162,457,2200
38,163,457,2200
38,164,457,2200
38,165,457,2200
38,299,400,3800
38,274,398,2800
39,247,248,4000
39,106,385,2350
39,107,385,2350
39,108,385,2350
39,109,385,2350
39,110,385,2350
39,111,385,2350
39,112,385,2350
39,113,385,2350
39,114,385,2350
39,385,249,2200
39,76,257,2000
39,77,257,2000
39,78,257,2000
39,79,257,2000
39,80,257,2000
39,81,257,2000
39,82,257,2000
39,83,257,2000
39,84,257,2000
39,85,257,2000
39,46,260,2300
39,47,260,2300
39,48,260,2300
39,49,260,2300
39,50,260,2300
39,51,260,2300
39,52,260,2300
39,53,260,2300
39,54,260,2300
39,55,260,2300
39,255,262,3100
39,166,263,2300
39,167,263,2300
39,168,263,2300
39,169,263,2300
39,170,263,2300
39,171,263,2300
39,172,263,2300
39,173,263,2300
39,174,263,2300
39,175,263,2300
39,175,263,2300
39,66,274,2100
39,67,274,2100
39,68,274,2100
39,69,274,2100
39,70,274,2100
39,71,274,2100
39,72,274,2100
39,73,274,2100
39,74,274,2100
39,75,274,2100
39,269,270,2900
39,56,285,2400
39,57,285,2400
39,58,285,2400
39,59,285,2400
39,60,285,2400
39,61,285,2400
39,62,285,2400
39,63,285,2400
39,64,285,2400
39,65,285,2400
39,298,299,2800
39,86,362,2950
39,126,249,2200
39,127,249,2200
39,128,249,2200
39,129,249,2200
39,130,249,2200
